Wall time,Step,Value
1754194287.6279364,1000000,0.06135117635130882
1754194344.461322,1010000,0.05917492136359215
1754194401.3076792,1020000,0.037510164082050323
1754194457.730144,1030000,0.06315381824970245
1754194514.1758635,1040000,0.07611419260501862
1754194570.7462094,1050000,0.046098049730062485
1754194627.3264678,1060000,0.061960846185684204
1754194684.766325,1070000,0.06290211528539658
1754194741.6714208,1080000,0.056678712368011475
1754194798.3055496,1090000,0.09953375160694122
1754194854.5448022,1100000,0.060599435120821
1754194911.2537758,1110000,0.07709676772356033
1754194967.742023,1120000,0.05704774707555771
1754195024.299571,1130000,0.06058361381292343
1754195080.9091458,1140000,0.04312172532081604
1754195137.0553138,1150000,0.05705614015460014
1754195193.2725186,1160000,0.05235350877046585
1754195249.8481355,1170000,0.035163894295692444
1754195306.5935767,1180000,0.05226311460137367
1754195362.891705,1190000,0.05477810651063919
1754195419.741655,1200000,0.04904424399137497
1754195476.0994596,1210000,0.06397733837366104
1754195532.7703981,1220000,0.04626268520951271
1754195589.5173626,1230000,0.05385785922408104
1754195645.8757904,1240000,0.05899132788181305
1754195702.5864735,1250000,0.057890843600034714
1754195759.4218378,1260000,0.0683215856552124
1754195815.740958,1270000,0.0599881075322628
1754195871.9253826,1280000,0.061162069439888
1754195928.6857705,1290000,0.039311423897743225
1754195985.621669,1300000,0.058575455099344254
1754196041.8634715,1310000,0.04241228476166725
1754196098.6842556,1320000,0.05076568201184273
1754196155.2460132,1330000,0.05659293383359909
1754196212.0453608,1340000,0.048732198774814606
1754196268.4750984,1350000,0.029973119497299194
1754196325.2057488,1360000,0.054595235735177994
1754196381.9240031,1370000,0.04997989535331726
1754196438.1930842,1380000,0.03980376571416855
1754196494.7174923,1390000,0.05782776325941086
1754196551.274511,1400000,0.04876942187547684
1754196607.4790623,1410000,0.03403806313872337
1754196664.0885417,1420000,0.03905569761991501
1754196720.1569524,1430000,0.05088631436228752
1754196777.1718953,1440000,0.04064919799566269
1754196833.1419146,1450000,0.03818956017494202
1754196890.0062864,1460000,0.038801297545433044
1754196946.6634037,1470000,0.03491012006998062
1754197003.323044,1480000,0.04464545100927353
1754197059.6833985,1490000,0.05737430229783058
1754197116.420484,1500000,0.03404535353183746
1754197173.2292764,1510000,0.036926839500665665
1754197229.7698097,1520000,0.036690905690193176
1754197286.148767,1530000,0.024823123589158058
1754197342.6532974,1540000,0.039496660232543945
1754197399.1392589,1550000,0.04368302598595619
1754197455.8315017,1560000,0.027544623240828514
1754197512.9810865,1570000,0.04657173901796341
1754197569.4148288,1580000,0.03681033104658127
1754197625.6291091,1590000,0.02329871617257595
1754197682.40992,1600000,0.05220264568924904
1754197739.2961378,1610000,0.03997061774134636
1754197795.2336447,1620000,0.029993953183293343
1754197851.9697118,1630000,0.040196243673563004
1754197908.8926883,1640000,0.04789487645030022
1754197965.662248,1650000,0.026338862255215645
1754198022.4482126,1660000,0.03414083644747734
1754198079.0180633,1670000,0.04064284637570381
1754198135.2300446,1680000,0.032913338392972946
1754198192.0208385,1690000,0.0365934818983078
1754198248.2371473,1700000,0.034902457147836685
1754198304.959941,1710000,0.06342186033725739
1754198361.5506918,1720000,0.04278680309653282
1754198418.2186866,1730000,0.03344649821519852
1754198474.621235,1740000,0.02841836027801037
1754198531.636151,1750000,0.040606413036584854
1754198588.3654304,1760000,0.03901927173137665
1754198645.277092,1770000,0.02880730666220188
1754198702.0410452,1780000,0.045361898839473724
1754198758.532985,1790000,0.04988512769341469
1754198815.1106346,1800000,0.03035171702504158
1754198872.4090705,1810000,0.04205670580267906
1754198928.8099127,1820000,0.030295992270112038
1754198985.4779193,1830000,0.022706173360347748
1754199041.8065636,1840000,0.026060109958052635
1754199098.3149421,1850000,0.0336114875972271
1754199154.529659,1860000,0.0428861603140831
1754199211.3080285,1870000,0.03383905440568924
1754199267.53725,1880000,0.04166683182120323
1754199324.032577,1890000,0.028738735243678093
1754199380.5368478,1900000,0.042253684252500534
1754199437.5442805,1910000,0.028187457472085953
1754199494.5948954,1920000,0.0549069419503212
1754199551.732789,1930000,0.030635857954621315
1754199608.585167,1940000,0.04420918971300125
1754199665.3905613,1950000,0.030578676611185074
1754199722.1577837,1960000,0.030800836160779
1754199777.978252,1970000,0.026325467973947525
1754199834.1507208,1980000,0.02019408717751503
1754199890.6764667,1990000,0.027632389217615128
1754199947.8195894,2000000,0.03558053821325302
1754200004.2723446,2010000,0.018915504217147827
1754200062.5193994,2020000,0.03713229298591614
1754200119.741466,2030000,0.02623792365193367
1754200176.607566,2040000,0.02497718296945095
1754200233.0507054,2050000,0.0282759852707386
1754200290.436544,2060000,0.028376638889312744
1754200347.6087232,2070000,0.024705201387405396
1754200404.461592,2080000,0.026329180225729942
1754200461.3436046,2090000,0.02946176752448082
1754200517.7923403,2100000,0.03281062841415405
1754200574.7632942,2110000,0.027900805696845055
1754200632.0384924,2120000,0.02321646362543106
1754200688.86154,2130000,0.026636768132448196
1754200745.4451284,2140000,0.025463495403528214
1754200802.068612,2150000,0.02584138885140419
1754200859.202743,2160000,0.02837027981877327
1754200916.1855185,2170000,0.03196823596954346
1754200973.3960478,2180000,0.03022492304444313
1754201030.4510427,2190000,0.024149078875780106
1754201087.365267,2200000,0.04648619145154953
1754201144.3395169,2210000,0.03203151747584343
1754201201.8569431,2220000,0.027928072959184647
1754201258.9856355,2230000,0.029133114963769913
1754201316.256041,2240000,0.031119832769036293
1754201373.2159832,2250000,0.02101428620517254
1754201429.536108,2260000,0.02834806591272354
1754201486.408891,2270000,0.028729500249028206
1754201543.3173656,2280000,0.021164225414395332
1754201600.0723412,2290000,0.02881292998790741
1754201657.100346,2300000,0.026204317808151245
1754201714.729939,2310000,0.019726065918803215
1754201771.668908,2320000,0.03511924669146538
1754201828.048585,2330000,0.023287316784262657
1754201884.9412544,2340000,0.01993625983595848
1754201941.4405289,2350000,0.035426799207925797
1754201999.1048114,2360000,0.02627119980752468
1754202055.934239,2370000,0.039629802107810974
1754202113.4648852,2380000,0.02689535915851593
1754202170.237539,2390000,0.027516331523656845
1754202227.0206907,2400000,0.018006745725870132
1754202284.0087957,2410000,0.028400734066963196
1754202341.2263978,2420000,0.020670142024755478
1754202398.1549141,2430000,0.019058551639318466
1754202454.4821906,2440000,0.023058785125613213
1754202511.423285,2450000,0.02261633798480034
1754202568.572479,2460000,0.024739395827054977
1754202625.2232883,2470000,0.025865431874990463
1754202682.092059,2480000,0.023973969742655754
1754202738.6457741,2490000,0.014010263606905937
1754202795.8743942,2500000,0.019716594368219376
1754202852.8109171,2510000,0.02252456545829773
1754202909.8322875,2520000,0.020235329866409302
1754202967.2331312,2530000,0.018352139741182327
1754203023.2388473,2540000,0.025243449956178665
1754203080.247524,2550000,0.01974605955183506
1754203137.0544744,2560000,0.02589842677116394
1754203194.3059907,2570000,0.028966689482331276
1754203251.7121098,2580000,0.019554080441594124
1754203308.7350214,2590000,0.02283005602657795
1754203365.7205267,2600000,0.02281658537685871
1754203422.3526604,2610000,0.023142825812101364
1754203479.1829336,2620000,0.01719914749264717
1754203535.6167138,2630000,0.028368378058075905
1754203592.3975286,2640000,0.016503389924764633
1754203649.107267,2650000,0.019933778792619705
1754203706.1601064,2660000,0.01818959042429924
1754203763.2627325,2670000,0.018724126741290092
1754203820.468768,2680000,0.018237043172121048
1754203877.3597698,2690000,0.016510406509041786
1754203934.0340445,2700000,0.01841314323246479
1754203990.8910732,2710000,0.026004482060670853
1754204048.288492,2720000,0.0212764460593462
1754204104.4850597,2730000,0.024661842733621597
1754204161.3905728,2740000,0.03153684735298157
1754204217.9119787,2750000,0.02441088855266571
1754204275.4170702,2760000,0.01855875365436077
1754204332.573484,2770000,0.03412764519453049
1754204389.079484,2780000,0.020369185134768486
1754204446.0762978,2790000,0.01712019555270672
1754204506.1776936,2800000,0.027691230177879333
1754204571.5316918,2810000,0.017408546060323715
1754204631.6437342,2820000,0.01693941093981266
1754204689.083542,2830000,0.023888397961854935
1754204746.1694083,2840000,0.02619641087949276
1754204803.1148777,2850000,0.018769308924674988
1754204860.6654139,2860000,0.016404347494244576
1754204917.8516755,2870000,0.02192731387913227
1754204975.2272286,2880000,0.021653754636645317
1754205032.2089481,2890000,0.01837817393243313
1754205089.6875286,2900000,0.02596193552017212
1754205146.366693,2910000,0.01309203915297985
1754205203.314816,2920000,0.022279687225818634
1754205260.1296344,2930000,0.021161412820219994
1754205317.1671247,2940000,0.018678909167647362
1754205374.6532428,2950000,0.022683070972561836
1754205431.4034884,2960000,0.026517556980252266
1754205488.2239456,2970000,0.02099945954978466
1754205545.4926758,2980000,0.01811041869223118
1754205602.35649,2990000,0.018715275451540947
1754205659.343793,3000000,0.030568569898605347
1754205716.4714835,3010000,0.023718688637018204
1754205772.9471555,3020000,0.02348972298204899
1754205829.846354,3030000,0.028805505484342575
1754205886.9094894,3040000,0.014574357308447361
1754205943.957382,3050000,0.02744121104478836
1754206000.8341138,3060000,0.02834393084049225
1754206057.7369952,3070000,0.024860458448529243
1754206114.79049,3080000,0.019305862486362457
1754206171.730127,3090000,0.019080452620983124
1754206228.9581501,3100000,0.023267025128006935
1754206285.8752582,3110000,0.020123904570937157
1754206342.8874073,3120000,0.019169028848409653
1754206400.5994887,3130000,0.019988080486655235
1754206458.024438,3140000,0.01992807537317276
1754206514.7909126,3150000,0.017926093190908432
1754206571.6864872,3160000,0.018734529614448547
1754206628.332376,3170000,0.024757850915193558
1754206685.2387009,3180000,0.014609980396926403
1754206742.520638,3190000,0.015140707604587078
1754206799.7673411,3200000,0.016507092863321304
1754206856.8076446,3210000,0.012060517445206642
1754206913.9225595,3220000,0.03345412388443947
1754206971.036131,3230000,0.01889575831592083
1754207028.172359,3240000,0.016169806942343712
1754207085.0991755,3250000,0.01639886200428009
1754207142.2822695,3260000,0.016823409125208855
1754207199.3403678,3270000,0.016519730910658836
1754207256.769655,3280000,0.019343720749020576
1754207313.7782097,3290000,0.01861710101366043
1754207370.8562362,3300000,0.017136508598923683
1754207427.9239087,3310000,0.017337262630462646
1754207484.8989592,3320000,0.030605943873524666
1754207542.3215582,3330000,0.012159809470176697
1754207599.7168972,3340000,0.014282722026109695
1754207657.0913055,3350000,0.017708204686641693
1754207713.8085325,3360000,0.017282182350754738
1754207770.689901,3370000,0.016991199925541878
1754207827.636986,3380000,0.01801123470067978
1754207884.5974197,3390000,0.018106240779161453
1754207941.913276,3400000,0.030644265934824944
1754207998.9744766,3410000,0.022151833400130272
1754208055.9001687,3420000,0.02850855514407158
1754208113.1518722,3430000,0.01487237960100174
1754208170.66851,3440000,0.02156231924891472
1754208227.8821874,3450000,0.016700036823749542
1754208284.874115,3460000,0.016833189874887466
1754208341.6601954,3470000,0.016760841012001038
1754208398.5060298,3480000,0.015102509409189224
1754208455.6096435,3490000,0.017354479059576988
1754208512.9117084,3500000,0.018402092158794403
1754208571.0407252,3510000,0.019716208800673485
1754208628.0116146,3520000,0.016715167090296745
1754208685.005613,3530000,0.014809426851570606
1754208742.2947826,3540000,0.01370200701057911
1754208799.4546356,3550000,0.01309444010257721
1754208856.5032394,3560000,0.013001592829823494
1754208914.1650724,3570000,0.014113213866949081
1754208971.56236,3580000,0.014953245408833027
1754209028.4931428,3590000,0.015321656130254269
1754209085.5993645,3600000,0.015051805414259434
1754209142.8897402,3610000,0.018139449879527092
1754209200.0753226,3620000,0.018161213025450706
1754209257.1316667,3630000,0.016683613881468773
1754209314.1650414,3640000,0.025440532714128494
1754209371.527418,3650000,0.017792534083127975
1754209428.4809003,3660000,0.014106488786637783
1754209486.1295075,3670000,0.013293384574353695
1754209543.336287,3680000,0.03352845832705498
1754209600.8106008,3690000,0.03374667838215828
1754209658.2261167,3700000,0.01929820328950882
1754209715.5765436,3710000,0.013334362767636776
1754209773.2485404,3720000,0.03511221706867218
1754209830.644248,3730000,0.015151029452681541
1754209887.9233139,3740000,0.01445487979799509
1754209945.5233536,3750000,0.018325189128518105
1754210002.8489265,3760000,0.010646088048815727
1754210060.2447383,3770000,0.01900533027946949
1754210117.2857692,3780000,0.015778621658682823
1754210174.5617023,3790000,0.01955650933086872
1754210232.55727,3800000,0.012555769644677639
1754210289.939009,3810000,0.012953250668942928
1754210347.5651171,3820000,0.012376757338643074
1754210404.9252596,3830000,0.014143534936010838
1754210462.2241783,3840000,0.015124545432627201
1754210519.1874917,3850000,0.01659456454217434
1754210576.2411141,3860000,0.01367848552763462
1754210633.8263237,3870000,0.02133823372423649
1754210690.9675019,3880000,0.014541082084178925
1754210748.6831255,3890000,0.016560740768909454
1754210806.057871,3900000,0.014362743124365807
1754210863.8706603,3910000,0.027104031294584274
1754210921.7627082,3920000,0.013392013497650623
1754210979.4991167,3930000,0.014639275148510933
1754211037.3197904,3940000,0.013393964618444443
1754211095.0259626,3950000,0.012309703975915909
1754211152.3293056,3960000,0.018829522654414177
1754211209.7710965,3970000,0.010747276246547699
1754211268.148132,3980000,0.010935806669294834
1754211326.042987,3990000,0.01849280670285225
1754211383.061237,4000000,0.01440372783690691
1754211440.284388,4010000,0.014569037593901157
1754211498.2343714,4020000,0.015605617314577103
1754211555.3705256,4030000,0.0124245909973979
1754211612.849195,4040000,0.013293115422129631
1754211670.0154576,4050000,0.016604986041784286
1754211727.126668,4060000,0.014869345352053642
1754211784.5205507,4070000,0.0171021968126297
1754211841.998069,4080000,0.012121530249714851
1754211899.9279907,4090000,0.015671206638216972
1754211957.0841613,4100000,0.01151527464389801
1754212014.1444495,4110000,0.01187243964523077
1754212071.4333262,4120000,0.019449887797236443
1754212128.5849855,4130000,0.013367900624871254
1754212186.1344182,4140000,0.02169778384268284
1754212243.1284041,4150000,0.016259746626019478
1754212300.7435446,4160000,0.0168777983635664
1754212358.0413468,4170000,0.011153911240398884
1754212415.505878,4180000,0.012977296486496925
1754212472.6363206,4190000,0.012465677224099636
1754212530.2979171,4200000,0.01769917458295822
1754212587.9721935,4210000,0.012344329617917538
1754212645.6559417,4220000,0.012634197250008583
1754212703.5727181,4230000,0.013818458653986454
1754212761.0608523,4240000,0.017618453130126
1754212818.444782,4250000,0.017375698313117027
1754212875.7977982,4260000,0.012221324257552624
1754212933.192097,4270000,0.027691738680005074
1754212990.4811258,4280000,0.011177463456988335
1754213047.3479667,4290000,0.019949456676840782
1754213104.5311236,4300000,0.011762367561459541
1754213162.0588844,4310000,0.011601166799664497
1754213219.2821276,4320000,0.013376944698393345
1754213276.2295077,4330000,0.010783462785184383
1754213333.6644213,4340000,0.013709849677979946
1754213390.7956128,4350000,0.018694568425416946
1754213447.9362233,4360000,0.02634742483496666
1754213505.170786,4370000,0.011229035444557667
1754213562.3792498,4380000,0.012103321962058544
1754213619.7599337,4390000,0.01300988532602787
1754213676.8576205,4400000,0.014029852114617825
1754213733.6886542,4410000,0.011830798350274563
1754213791.056064,4420000,0.013135508634150028
1754213848.1222293,4430000,0.012195562943816185
1754213905.3546705,4440000,0.01763438992202282
1754213963.4057994,4450000,0.018616056069731712
1754214020.3487256,4460000,0.02488640323281288
1754214077.7245858,4470000,0.012543895281851292
1754214134.7031982,4480000,0.02511831372976303
1754214192.390961,4490000,0.01562382373958826
1754214249.8684988,4500000,0.013583899475634098
1754214306.9875307,4510000,0.010352132841944695
1754214364.4176414,4520000,0.02446207031607628
1754214421.8222692,4530000,0.03745308145880699
1754214479.120967,4540000,0.01592600904405117
1754214536.5728314,4550000,0.01411579828709364
1754214594.3773143,4560000,0.016634751111268997
1754214651.678027,4570000,0.009983934462070465
1754214709.0739717,4580000,0.014087899588048458
1754214766.185121,4590000,0.01264990121126175
1754214824.094644,4600000,0.027022255584597588
1754214881.5651307,4610000,0.011640531942248344
1754214938.9247744,4620000,0.013438524678349495
1754214996.292402,4630000,0.009702148847281933
1754215053.9884942,4640000,0.012488240376114845
1754215111.2563798,4650000,0.010624832473695278
1754215168.5732203,4660000,0.009281647391617298
1754215226.071303,4670000,0.010472383350133896
1754215283.626637,4680000,0.028234096243977547
1754215341.1698718,4690000,0.010789510793983936
1754215398.5035348,4700000,0.012987388297915459
1754215455.9657128,4710000,0.013293018564581871
1754215513.7952747,4720000,0.013631043955683708
1754215571.0675604,4730000,0.03140999376773834
1754215628.9199002,4740000,0.02294435352087021
1754215686.7383983,4750000,0.014978953637182713
1754215744.667695,4760000,0.026993894949555397
1754215802.5419881,4770000,0.014952818863093853
1754215860.583987,4780000,0.017812801524996758
1754215918.6613715,4790000,0.014281353913247585
1754215975.8822207,4800000,0.012792259454727173
1754216033.1421015,4810000,0.02140052057802677
1754216090.3979726,4820000,0.014642981812357903
1754216147.972435,4830000,0.012053520418703556
1754216205.3933709,4840000,0.011949905194342136
1754216263.0397015,4850000,0.016920527443289757
1754216320.0129144,4860000,0.010348736308515072
1754216377.5104344,4870000,0.015618691220879555
1754216435.1501384,4880000,0.030101018026471138
1754216493.5111766,4890000,0.01912165805697441
1754216551.6346092,4900000,0.02869366854429245
1754216609.452886,4910000,0.01332936342805624
1754216666.6517475,4920000,0.011013167910277843
1754216723.5287526,4930000,0.018044527620077133
1754216780.6975477,4940000,0.01351793110370636
1754216837.7622504,4950000,0.031023694202303886
1754216895.0905414,4960000,0.015225179493427277
1754216952.2205107,4970000,0.015012945048511028
1754217010.0853865,4980000,0.027193019166588783
1754217067.7597,4990000,0.015853991732001305
1754217125.6399162,5000000,0.01806100271642208
