Wall time,Step,Value
1754097851.9561422,2385000,3.2921602725982666
1754097939.1456,2400000,3.5924367904663086
1754098026.3459492,2415000,3.3086745738983154
1754098113.8757517,2430000,2.385908842086792
1754098199.9833133,2445000,3.3576667308807373
1754098286.6855717,2460000,2.6311380863189697
1754098373.2257285,2475000,2.86484956741333
1754098459.170114,2490000,2.7053351402282715
1754098543.9369626,2505000,3.6632375717163086
1754098629.6133356,2520000,2.5567128658294678
1754098715.4933357,2535000,3.3389675617218018
1754098800.8235533,2550000,2.916311740875244
1754098886.1207452,2565000,3.945781707763672
1754098971.5537481,2580000,3.1043691635131836
1754099056.521471,2595000,3.268686056137085
1754099141.9146404,2610000,2.876368522644043
1754099228.231236,2625000,3.418034553527832
1754099313.6359394,2640000,2.5939645767211914
1754099399.2827356,2655000,3.7347652912139893
1754099485.3216062,2670000,2.717982292175293
1754099576.5845766,2685000,3.7238199710845947
1754099662.0623133,2700000,2.5506227016448975
1754099747.486842,2715000,3.9564661979675293
1754099833.5669394,2730000,3.020810127258301
1754099919.9130812,2745000,3.800633668899536
1754100005.5768135,2760000,3.7565653324127197
1754100091.6582592,2775000,3.577651023864746
1754100179.6887808,2790000,2.698936939239502
1754100265.3210483,2805000,3.0804662704467773
1754100351.1246638,2820000,2.9086525440216064
1754100436.7844687,2835000,3.592564344406128
1754100523.1052825,2850000,2.727372646331787
1754100608.6409745,2865000,3.195265769958496
1754100694.1877425,2880000,2.8867814540863037
1754100779.614362,2895000,3.5217185020446777
1754100864.9031537,2910000,2.66788911819458
1754100950.2358644,2925000,3.580721378326416
1754101035.828235,2940000,2.6938819885253906
1754101121.6424174,2955000,2.954679012298584
1754101207.166704,2970000,2.471719264984131
1754101292.4668303,2985000,3.7952566146850586
1754101377.937186,3000000,2.3880717754364014
1754101463.8977737,3015000,3.1272833347320557
1754101550.8613176,3030000,2.8597915172576904
1754101636.6738374,3045000,3.6988685131073
1754101722.1670218,3060000,2.7694714069366455
1754101807.8215709,3075000,3.128365993499756
1754101893.4583101,3090000,2.867830753326416
1754101979.1006753,3105000,3.233288049697876
1754102064.6707313,3120000,2.3208768367767334
1754102150.3670542,3135000,3.652867317199707
1754102236.3140662,3150000,2.1952614784240723
1754102320.7707396,3165000,3.2307775020599365
1754102406.0688443,3180000,2.6306052207946777
1754102491.2430143,3195000,3.4100728034973145
1754102576.8933868,3210000,2.504854679107666
1754102662.6191785,3225000,2.975463628768921
1754102748.3703077,3240000,2.690098524093628
1754102834.2609386,3255000,2.679537057876587
1754102919.9973207,3270000,2.3950374126434326
1754103005.4252837,3285000,2.888829469680786
1754103092.9628894,3300000,2.515429973602295
1754103177.9631479,3315000,3.36151123046875
1754103262.966086,3330000,2.3919379711151123
1754103347.676223,3345000,2.870095729827881
1754103432.733825,3360000,3.0322225093841553
1754103517.7548022,3375000,2.574544906616211
1754103602.939545,3390000,2.440437078475952
1754103698.1398115,3405000,2.7856836318969727
1754103785.6329472,3420000,2.3228280544281006
1754103872.6452754,3435000,2.9203341007232666
1754103959.3435085,3450000,2.507065773010254
1754104048.4784887,3465000,2.8820526599884033
1754104135.1875718,3480000,2.275362491607666
1754104221.54965,3495000,2.716548442840576
1754104308.0032709,3510000,2.7656705379486084
1754104394.1656847,3525000,2.851524591445923
1754104481.496094,3540000,2.7949531078338623
1754104569.088525,3555000,3.420290231704712
1754104656.8716154,3570000,2.9960405826568604
1754104743.8683124,3585000,2.803154468536377
1754104830.366967,3600000,2.429142475128174
1754104917.1675203,3615000,2.8024654388427734
1754105003.4678097,3630000,2.6846513748168945
1754105088.8438864,3645000,3.2214720249176025
1754105174.157592,3660000,2.6023106575012207
1754105259.7262123,3675000,2.8426332473754883
1754105345.4374185,3690000,2.724120855331421
1754105432.7471616,3705000,2.9595630168914795
1754105518.793175,3720000,2.522752523422241
1754105605.0198693,3735000,2.443880319595337
1754105691.920206,3750000,2.4993417263031006
1754105778.4532082,3765000,2.9815924167633057
1754105864.9182935,3780000,2.4311628341674805
1754105951.6514556,3795000,3.026181697845459
1754106038.0368304,3810000,2.8574814796447754
1754106123.9251397,3825000,2.9342689514160156
1754106209.2657127,3840000,3.0743250846862793
1754106295.3193805,3855000,2.576526641845703
1754106381.6110876,3870000,2.419604778289795
1754106467.0187652,3885000,2.9705147743225098
1754106553.5224607,3900000,2.501635789871216
1754106639.8331046,3915000,2.584423065185547
1754106726.5656307,3930000,2.56892466545105
1754106812.5218637,3945000,2.4076056480407715
1754106899.4497244,3960000,2.434356927871704
1754106985.381705,3975000,2.4028420448303223
1754107071.1684368,3990000,2.8566408157348633
1754107156.8461843,4005000,3.0586791038513184
1754107242.583828,4020000,2.744384288787842
1754107328.5869756,4035000,2.543578624725342
1754107414.343179,4050000,2.761655330657959
1754107499.9862046,4065000,2.9913628101348877
1754107586.0964684,4080000,2.230515956878662
1754107672.3644347,4095000,3.1269049644470215
1754107759.0430572,4110000,2.362433671951294
1754107845.2737324,4125000,2.41851806640625
1754107930.974632,4140000,2.148336887359619
1754108016.8039417,4155000,2.9600884914398193
1754108102.699052,4170000,2.5542404651641846
1754108188.851517,4185000,2.4739201068878174
1754108274.9501004,4200000,2.4626150131225586
1754108360.8395333,4215000,2.5862679481506348
1754108447.2068412,4230000,2.4689104557037354
1754108533.7402565,4245000,2.540343999862671
1754108619.7088397,4260000,2.837369918823242
1754108705.8227725,4275000,3.3586020469665527
1754108791.9934149,4290000,2.605236291885376
1754108877.9176965,4305000,2.491861581802368
1754108964.186216,4320000,2.2982375621795654
1754109050.1075022,4335000,2.970649003982544
1754109135.3857405,4350000,2.8345766067504883
1754109221.042688,4365000,3.0665335655212402
1754109306.910796,4380000,2.383061408996582
1754109392.6789758,4395000,3.6779303550720215
1754109478.8679173,4410000,2.906493902206421
1754109565.2740006,4425000,2.600560188293457
1754109651.5938268,4440000,2.3307268619537354
1754109737.633792,4455000,2.7148759365081787
1754109823.6204276,4470000,2.5684711933135986
1754109909.7478697,4485000,2.727909803390503
1754109995.8439395,4500000,2.4634828567504883
1754110081.8465867,4515000,2.4639101028442383
1754110167.3158972,4530000,2.6931753158569336
1754110252.9882536,4545000,2.7993903160095215
1754110338.8973234,4560000,2.6563003063201904
1754110425.0118947,4575000,2.4567008018493652
1754110511.0638247,4590000,2.4089596271514893
1754110597.206948,4605000,2.6273863315582275
1754110683.1656537,4620000,2.294722080230713
1754110772.903198,4635000,2.7814834117889404
1754110861.1455743,4650000,2.339937686920166
1754110948.2953508,4665000,2.8415169715881348
1754111034.8902214,4680000,2.318152666091919
1754111121.2661169,4695000,2.6145405769348145
1754111207.5460448,4710000,2.891855478286743
1754111293.694484,4725000,2.8985142707824707
1754111380.2661896,4740000,2.3501029014587402
1754111466.459339,4755000,2.298600912094116
1754111552.7738395,4770000,2.4027340412139893
1754111638.9064124,4785000,2.564397096633911
1754111725.3999054,4800000,2.4965837001800537
1754111811.4686005,4815000,2.668825149536133
1754111897.4100938,4830000,2.624908447265625
1754111983.2728355,4845000,2.6354854106903076
1754112069.2582185,4860000,2.126201629638672
1754112155.6948872,4875000,2.6069750785827637
1754112241.6512814,4890000,2.129302978515625
1754112332.0226793,4905000,2.998594045639038
1754112421.2472913,4920000,2.612565279006958
1754112510.0767858,4935000,2.541935443878174
1754112598.4815395,4950000,2.434546947479248
